code	name
13857	MINOCYCLINE 50 MG CAP
400913	INSULIN REGULAR INFUSION ICU
59044	PYRIDIUM ORAL
60094	SEASONALE ORAL
75254	NEXIUM PACKET ORAL
12332	ISOSORBIDE DINITRATE 2.5 MG SUBLINGUAL TAB
42867	BALSALAZIDE ORAL
52302	KELP ORAL
8241	LITHIUM CARBONATE ER 450 MG TABLET,EXTENDED RELEASE
39938	ACETAMINOPHEN-CODEINE 325 MG-30 MG TAB
56743	OXYCODONE-ASPIRIN ORAL
44217	CALCIUM-D ORAL
53287	LUBRIDERM TOP
107524	DABRAFENIB 75 MG CAPSULE
85974	LPS SF ORAL
83888	DAPSONE 5 % TOPICAL GEL
85086	MINERAL OIL EAR DROPS
29256	CARBIDOPA 12.5 MG-LEVODOPA 50 MG-ENTACAPONE 200 MG TABLET
82991	PNV#54-IRON B-G HCL SUC PROT-FA-OMEGA-3 29 MG-1 MG-430 MG COMBO PACK
44072	CALCET ORAL
400196	ONDANSETRON IVPB
51585	INSPRA ORAL
410016	VANCOMYCIN (MSQ) 1 G IVPB
77833	LANTUS SOLOSTAR SUBQ
74104	MAGNESIUM HYDROXIDE 2,400 MG/10 ML ORAL SUSP
2434	NITROGLYCERIN 0.4 MG/DOSE TRANSLINGUAL SPRAY, AEROSOL
14075	FLUVASTATIN 20 MG CAP
105820	DELZICOL 400 MG CAPSULE,DELAYED RELEASE
72451	SODIUM CHLORIDE 2.65 % NASAL SPRAY AEROSOL
2209	CEFEPIME 1 GRAM SOLUTION FOR INJECTION
48288	ENBREL SUBQ
60121	SECURA ANTIFUNGAL TOP
58694	PROMETRIUM ORAL
31405	OLANZAPINE-FLUOXETINE 6 MG-50 MG CAP
47264	DICLOFENAC POTASSIUM ORAL
1866	MICONAZOLE NITRATE 100 MG VAGINAL SUPPOSITORY
86600	BLOOD PRESSURE TEST KIT-MEDIUM CUFF
27629	NYSTATIN-TRIAMCINOLONE TOPICAL CREAM
40998	AEROBID INHL
103346	MORPHINE 2 MG/ML INTRAVENOUS CARTRIDGE
6148	FOLIC ACID 5 MG CAP
29131	BLOOD ADMINISTRATION SETS
83320	GLUCOSAMIN-CHONDROIT-MSM#1-VIT C-MANG-BOS-BOR 750 MG-625 MG-30 MG TAB
111554	FLU VACCINE TS2014-15(36 MOS+)(PF) 45 MCG(15 MCG X3)/0.5 ML IM SYRINGE
49614	FOLPLEX 2.2 ORAL
12149	DOXEPIN 100 MG CAPSULE
97347	LATUDA ORAL
55617	NIACIN FLUSH FREE ORAL
43877	BUDESONIDE INHL
46261	CREON 20 ORAL
14585	VENLAFAXINE 50 MG TAB
18758	OXYCODONE 20 MG/ML ORAL CONCENTRATE
1768	VITAMIN B-6 25 MG TABLET
49533	FLUTICASONE-SALMETEROL INHL
58405	PRENATAL VITAMINS-IRON-FA ORAL
65812	SELEGILINE 6 MG/24 HR TRANSDERM 24 HR PATCH
101536	INTERMEZZO SL
400934	PANTOPRAZOLE 40 MG IV IN D5W 50 ML
53276	LUBRICANT EYE OPHT
65088	IRON BIS GLYC & PS CMPLX-VIT C 150 MG-50 MG CAP
103892	CA 600 MG-D3 800 UNIT-MAG OX 40 MG-ZN-COPPER-MN-BORON CHEWABLE TABLET
45313	CINNAMON ORAL
11420	TERBUTALINE 5 MG TAB
11347	CYPROHEPTADINE 2 MG/5 ML SYRUP
5063	FLUOROURACIL 5 % TOPICAL CREAM
77916	NALDOL ORAL
43117	BELLADONNA ALK-PHENOBARBITAL ORAL
104378	ONE-A-DAY TRUBIOTICS ORAL
43169	BENAZEPRIL-HYDROCHLOROTHIAZIDE ORAL
44488	CARDIZEM CD ORAL
13472	PROTEIN ORAL POWDER
81493	ALLER-TEC ORAL
73958	ZOFRAN (PF) IN DEXTROSE IV
42446	ATENOLOL-CHLORTHALIDONE ORAL
63433	UNISOM SLEEPGELS ORAL
59357	REFRESH TEARS OPHT
20175	SODIUM CHLORIDE 3 % INTRAVENOUS INJECTION SOLUTION
44107	CALCIUM 300 ORAL
46852	DEPO-PROVERA IM
8121	PROCARBAZINE 50 MG CAPSULE
73623	GLUCOSAMINE &CHONDROIT-MV-MIN3 ORAL
81965	UNISOM SLEEPMELTS ORAL
64360	WESTHROID ORAL
7489	ESTRADIOL 0.05 MG/24 HR SEMIWEEKLY TRANSDERMAL PATCH
40991	ADVIL COLD & SINUS ORAL
29291	ABILIFY 5 MG TABLET
78575	AURALGAN (W/ ACETIC ACID) OTIC
72914	GENTEAL GEL OPHT
87099	FERREX 28 ORAL
26285	NUT.TX.GLUC.INTOL,LAC-FREE,REG ORAL LIQUID
9956	POTASSIUM IODIDE 1 GRAM/ML ORAL SOLN
44166	CALCIUM CITRATE-VITAMIN D2 ORAL
16667	HYDROCORTISONE BUTYRATE 0.1 % TOPICAL CREAM
38300	MENTHOL-CETYLPYRIDINIUM 3 MG LOZENGES
75544	ESTRADIOL-NORETHINDRONE ACET 0.5 MG-0.1 MG TABLET
14950	CRANBERRY 400 MG CAPSULE
60389	SILDENAFIL ORAL
103265	PHENYLEPHRINE 0.25 %-MINERAL OIL 14 %-PETROLATM 71.9 % RECTAL OINTMENT
62185	THEOPHYLLINE ORAL
57341	PENTOXIFYLLINE ORAL
106929	SIMBRINZA OPHT
74564	GENTAMICIN 80 MG/50 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK
62844	TRIFLEX GLOVE WALL HANGER MISC
103140	VITAMIN B COMP & C NO.3 15 MG-10 MG-50 MG-5 MG-300 MG TABLET,EXT REL
26419	ROSIGLITAZONE-METFORMIN 4 MG-500 MG TAB
35992	ESTRADIOL 14 MCG/24 HR WEEKLY TRANSDERMAL PATCH
64119	VITAMIN B-2 ORAL
92913	VICTOZA SUBQ
37640	CARBAMAZEPINE ER 200 MG CAPSULE,EXTENDED RELEASE MPHASE12HR
98948	PRENATAL VIT#24-IRON AMINO ACID CHELAT-FOLIC ACID 30 MG-975 MCG TABLET
75136	ALISKIREN ORAL
62464	TOBRAMYCIN SULFATE IV
23811	FULVESTRANT 250 MG/5 ML INTRAMUSCULAR SYRINGE
87809	COLCRYS ORAL
4225	HYDROCODONE-ACETAMINOPHEN 10 MG-750 MG TABLET
87587	ASENAPINE 5 MG SUBLINGUAL TABLET
56157	NYSTATIN TOP
45514	CLOBETASOL TOP
4905	PRASTERONE (DHEA) 25 MG CAPSULE
103272	VIT D3-FOLIC ACID-VIT B2-B6-B12 2,000 UNIT-800 MCG-0.32 MG TABLET
1994	CLEMASTINE 1.34 MG TABLET
59399	RELPAX ORAL
42718	B-100 ORAL
3925	DANAZOL 50 MG CAP
34645	TRYPSIN-BALSAM-CASTOR OIL 0.12 MG-87 MG/GRAM TOPICAL SPRAY
54551	MODURETIC ORAL
977	TERCONAZOLE 0.4 % VAGINAL CREAM
79686	PROTEIN SUPPLEMENT ORAL LIQUID
12779	LEVOCARNITINE 500 MG TABLET
27375	CLOTRIMAZOLE 3 DAY 2 % VAGINAL CREAM
40847	ADALIMUMAB SUBQ
41109	ALAVERT ORAL
93262	DEXILANT 30 MG CAPSULE, DELAYED RELEASE
10435	RISEDRONATE 30 MG TAB
76205	LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLN
54765	MUCOMYST MISC
13607	CALCIUM CARBONATE 200 MG CALCIUM (500 MG) CHEWABLE TABLET
29517	CRESTOR 20 MG TAB
50789	HERCEPTIN IV
52416	KLOR-CON ORAL
79548	PRENATAL VITAMIN #16-CARBONYL IRON-FA-DOCUSATE 90 MG-1 MG-50 MG TABLET
64861	ZOVIA 1/35E (28) ORAL
700024	CARFILZOMIB 60 MG INJECTION
79697	FOLIC ACID (BULK) 100 % POWDER
29373	CLOBETASOL 0.05 % LOTION
108112	EUCERIN DAILY PROTECTION TOP
43421	BILBERRY EXTRACT ORAL
17405	HEPARIN (PORCINE) 20,000 UNIT/ML INJECTION
11313	RISPERIDONE 1 MG/ML ORAL SOLUTION
52412	KLOR-CON 8 ORAL
49579	FOLCAPS ORAL
98862	TRADJENTA 5 MG TABLET
28633	MENTHOL 5 % ADHESIVE PATCH
52028	IV EQUIPMENT STAND MISC
93025	LEVOTHYROXINE 100 MCG CAPSULE
82016	CALCIUM GLUCONATE 60 MG (648 MG) TABLET
46447	CYCLOSPORINE ORAL
14452	OLIVE OIL
5440	TRICHLOROACETIC ACID 80 % TOPICAL SOLUTION
83470	VENLAFAXINE ER 225 MG TABLET,24 HR EXTENDED RELEASE
53316	LUPRON DEPOT (3 MONTH) IM
515	CHLORPROMAZINE ER 75 MG CAP
43949	BUTALBITAL COMPOUND ORAL
41029	AFRIN MENTHOL SPRAY NASL
85183	IRON POLYSACCHARIDE COMPLEX-IRON HEME POLYPEPTIDE 28 MG TABLET
113075	FLUTICASONE FUROATE 100 MCG/ACTUATION BLISTER POWDER FOR INHALATION
12774	ANAGRELIDE 1 MG CAPSULE
58576	PRO-STAT 64 ORAL
109695	PREPARATION H(PE,CB) RECT
96997	BUPRENORPHINE 20 MCG/HOUR WEEKLY TRANSDERM PATCH
3429	BETHANECHOL CHLORIDE 10 MG TAB
54375	MILRINONE IN D5W IV
54948	MURO 128 OPHT
51296	IBUPROFEN (BULK) MISC
45367	CITRUS CALCIUM ORAL
85395	MAGNESIUM GLYCINATE 100 MG TABLET
21299	BELLADONNA ALKALOIDS TAB
103191	ENZALUTAMIDE 40 MG CAPSULE
400903	MORPHINE 2 MG IVPB
109688	METHOTREXATE (PF) SUBQ
60027	SAW PALMETO-MULTIVIT-MIN-AA-FA ORAL
6833	ARTIFICIAL TEAR (HYPROMELLOSE) 1 % EYE DROPS
73177	NORETHIN-ETHINYL ESTRADIOL-IRON 0.4 MG-35 MCG (21)/75 MG (7) CHEW TAB
17030	FAMOTIDINE 40 MG/5 ML ORAL SUSPENSION
88160	LIPASE-PROTEASE-AMYLASE 20,000-68,000-109,000 UNIT CAPSULE,DELAYED REL
44791	CEPACOL SORE THROAT ORAL
51698	INTERFERON BETA-1A SUBQ
80942	SIMCOR ORAL
52051	IV-POLE BRACKET FOR AS-2F MISC
55734	NITROFURANTOIN MACROCRYSTAL ORAL
99176	TELAPREVIR 375 MG TAB
27712	AZATHIOPRINE 75 MG TABLET
24409	MULTIVITAMIN,TX-MINERALS CAPSULE
48717	EVENING PRIMROSE OIL ORAL
1527	METRONIDAZOLE HCL 500 MG IV SOLUTION
102562	COENZYME Q-10 (UBIQUINOL) 100 MG CAPSULE
51357	IMITREX ORAL
88294	KRILL OIL ORAL
64847	ZOSTRIX TOP
8887	TETRACYCLINE 250 MG CAPSULE
17301	GLYBURIDE MICRONIZED 3 MG TABLET
20615	GINSENG 250 MG CAPSULE
93480	XIFAXAN 550 MG TABLET
14821	DEXAMETHASONE 8 MG/ML SUSP FOR INJECTION
28557	POVIDONE-IODINE 10 % TOPICAL SOLN
10618	NITROSTAT 0.4 MG SUBLINGUAL TABLET
48596	ESTRADIOL ORAL
105084	VIT C 250 MG-D3 500 UNIT-E 200 UNIT-FA-ZINC-SEL-LYCOP-L-CAR ORAL PACK
43754	BRIMONIDINE OPHT
400492	FUROSEMIDE IV SYRINGE 5 MG/ML NS
400649	NATALIZUMAB INFUSION
101628	METOCLOPRAMIDE HCL ORAL
106680	BONINE ORAL
44254	CALCIUM-VITD3-FERROUS FUMARATE ORAL
2701	FLECAINIDE 150 MG TAB
37433	SELENIUM SULFIDE 2.25 % SHAMPOO
44709	CELLCEPT INTRAVENOUS IV
46829	DEPAKENE ORAL
13812	DAPSONE 25 MG TABLET
110978	FISH, BORAGE, FLAXSEED OILS-OMEGA 3,6,9 COMB NO.1 1,200 MG CAPSULE
55865	NORETHINDRONE (CONTRACEPTIVE) ORAL
29254	INTERFERON BETA-1A 30 MCG/0.5 ML IM KIT
50583	HALDOL DECANOATE IM
92649	AMPYRA 10 MG TABLET,EXTENDED RELEASE
45338	CISPLATIN IV
11094	HYDROCORTISONE-ACETIC ACID 1 %-2 % EAR DROPS
684	ALUMINUM HYDROX-MAGNESIUM CARB 95 MG-358 MG/15 ML ORAL SUSPENSION
43664	BORAGE OIL ORAL
18377	LABETALOL 5 MG/ML IV
73009	DROSPIRENONE-ESTRADIOL 0.5 MG-1 MG TABLET
2736	PHYTONADIONE 10 MG/ML INJECTION SOLUTION
56737	OXYBUTYNIN TD
51633	INSULIN REGULAR HUMAN INJ
82974	INSULIN PUMP SYRINGE 3 ML
19007	PSEUDOEPHEDRINE 60 MG TAB
109809	DAPAGLIFLOZIN 5 MG TABLET
53184	LOKARA TOP
55018	MYCOBUTIN ORAL
104793	NAUZENE ORAL
59996	SANDOSTATIN LAR DEPOT IM
8101	PHENTERMINE 30 MG CAPSULE
16344	ST. JOHN'S WORT 1,000 MG CAP
7018	DILTIAZEM ER 300 MG CAP
6644	PSEUDOEPHEDRINE ER 120 MG TABLET,EXTENDED RELEASE
40037	ROSIGLITAZONE-GLIMEPIRIDE 4 MG-4 MG TAB
25325	TESTOSTERONE ENANTHATE 200 MG/ML IM SYRINGE
55731	NITRO-DUR TD
101394	ENSURE CLEAR ORAL
45680	COLAZAL ORAL
14594	CHLORAL HYDRATE 500 MG/5 ML SYRUP
25959	MULTIVITAMIN W-MINERALS-HERBS TAB
12457	MOEXIPRIL 15 MG TABLET
44658	CEFEPIME IV
25734	MORPHINE 15 MG/ML SYRINGE
106506	BROMFENAC 0.07 % EYE DROPS
37699	VANCOMYCIN 1 GRAM/250 ML IN DEXTROSE 5 % IV
17233	THEOPHYLLINE ER 200 MG CAPSULE,EXTENDED RELEASE 24 HR
105978	DELZICOL ORAL
42576	AVALIDE ORAL
73753	TYLENOL COLD HEAD CONGEST DAY ORAL
43568	BLOCADREN ORAL
81401	PRAMLINTIDE 1,500 MCG/1.5 ML SUB-Q PEN INJECTOR
45288	CICLOPIROX TOP
51189	HYDROXYPROPYL CELLULOSE OPHT
80756	AMINO ACIDS-PROTEIN HYDROLYSATE 15 GRAM-101 KCAL/30 ML ORAL LIQUID
44117	CALCIUM 600 WITH VITAMIN D2 ORAL
83665	FERREX 150 FORTE PLUS ORAL
62873	SULFAMETHOXAZOLE-TRIMETHOPRIM ORAL
31830	BEVACIZUMAB 25 MG/ML IV
94106	SENNA (WITH SUGAR) ORAL
46456	CYPROHEPTADINE ORAL
86405	PNV COMB NO.47-IRON-FOLIC ACID NO.1-DHA 27 MG-1 MG-300 MG CAPSULE
76593	EXFORGE 10 MG-320 MG TAB
29811	CRANBERRY EXTRACT 500 MG CAPSULE
109594	PHENYLEPHRINE 0.25 %-COCOA BUTTER 88.44 % RECTAL SUPPOSITORY
2284	ASCORBIC ACID ORAL LIQUID
19534	SOTALOL 240 MG TABLET
13658	CALCIUM CARBONATE 400 MG CHEWABLE TAB
46256	CREATINE ORAL
60382	SILACE ORAL
342	TRETINOIN 0.1 % TOPICAL CREAM
109189	KRILL 1,000 MG-OMEGA-3 170 MG-DHA 50 MG-EPA 80 MG-PHOSPH-ASTAX CAPSULE
1362	POTASSIUM CHLORIDE ER 10 MEQ CAPSULE,EXTENDED RELEASE
20780	CLINDAMYCIN 1 % LOTION
59623	RIBASPHERE ORAL
25979	GLUCOSAMINE-CHONDROITIN 750 MG-600 MG TABLET
9203	ESTRADIOL VALERATE 10 MG/ML INTRAMUSCULAR OIL
63745	VENOFER IV
42632	AZITHROMYCIN IV
19249	AMBIEN 5 MG TAB
2429	HEPARIN (PORCINE) 25,000 UNIT POWDER
44101	CALCITRATE ORAL
937	CYANOCOBALAMIN (VITAMIN B-12) ER 1,000 MCG TAB
5636	ERYTHROMYCIN ESTOLATE 250 MG/5 ML ORAL SUSP
92467	ARGININE-GLUTAMINE-CALCIUM HMB 7 GRAM-7 GRAM-1.5 GRAM ORAL POWD PACK
36546	ACAMPROSATE 333 MG TAB, DELAYED RELEASE
45258	CHONDROITIN SULFATE A SODIUM ORAL
30560	METHYLSULFONYLMETHANE 500 MG CAPSULE
400699	TIGECYCLINE 50 MG/50 ML NS IVPB
78059	SEROQUEL XR ORAL
61412	SULFAMETHOXAZOLE ORAL
21503	ALOE VERA 96 % ORAL LIQUID
39880	NORETHINDRONE ACETATE-ETHINYL ESTRADIOL 0.5 MG-2.5 MCG TAB
42115	ARANESP INJ
50347	GLYSET ORAL
85528	FERROUS SULFATE ER 47.5 MG IRON TABLET,EXTENDED RELEASE
5973	LANTUS 100 UNIT/ML SUBCUTANEOUS SOLUTION
80738	ESTRADIOL 1.53 MG/SPRAY (1.7 %) TRANSDERMAL SPRAY
400036	FERRIC GLUCONATE IVPB
61519	SUPER B COMPLEX ORAL
18817	ETODOLAC 500 MG TABLET
2580	DESOXIMETASONE 0.05 % TOPICAL CREAM
84933	OMEPRAZOLE MAGNESIUM 10 MG ORAL SUSP, DELAYED RELEASE
46557	DAILY VITAMIN ORAL
61040	SPIRULINA SOY PROTEIN ORAL
20903	SENNA 600 MG TABLET
18185	RIZATRIPTAN 5 MG DISINTEGRATING TABLET
21501	FIBER CAP
58374	PRENATAL MULTIVIT WITH IRON ORAL
102786	CULTURELLE PROBIOTICS ORAL
55907	NORTRIPTYLINE ORAL
94655	NIACIN-SIMVASTATIN ER 500 MG-40 MG MULTIPHASE 24 HR TAB
56141	NUVARING VAGL
51271	HYTONE TOP
91884	CALCIUM CARB &CIT-VIT D3 ER 600 MG CALCIUM-500 UNIT TABLET,EXT.RELEASE
42166	ARNICA ESSENCE ORAL
66111	OXYCODONE-ACETAMINOPHEN 5 MG-300 MG TAB
400002	AMPICILLIN IV 2G
51697	INTERFERON BETA-1A IM
54257	MICAFUNGIN IV
13471	NEORAL 25 MG CAP
91797	SITAGLIPTIN-SIMVASTATIN 100 MG-40 MG TAB
59421	RENAL ORAL
63590	VAGIFEM VAGL
3305	CHITOSAN 500 MG CAP
30208	ZINC-PUMPKIN SEED OIL-SAW PALM 7.5 MG-40 MG-160 MG CAP
95434	PRENATAL VIT NO.95-IRON FUMARATE-FOLIC ACID 28 MG IRON-800 MCG TABLET
98410	GENERESS FE ORAL
1134	NEOMYCIN-POLYMYXIN-HYDROCORT 3.5 MG-10,000 UNIT/ML-1 % EAR SOLUTION
20308	NIACINAMIDE 100 MG TABLET
82161	CENTRUM CARDIO ORAL
41761	AMPICILLIN-SULBACTAM IV
42201	ARTHROTEC 75 ORAL
78957	B COMPLEX 4-VIT D3-VIT C-FA-ZINC OX 1,750 UNIT-60 MG-1 MG-12.5 MG TAB
106953	TECFIDERA ORAL
19770	CRANBERRY 500 MG CAPSULE
42680	B COMPLEX ORAL
16424	AMPICILLIN 250 MG CAP
93467	MULTIVITAMIN-ZINC OXIDE 7.5 MG CHEWABLE TABLET
53366	LYDIA PINKHAM HERBAL ORAL
62586	TRAMADOL (BULK) MISC
105851	POMALIDOMIDE 4 MG CAPSULE
42209	ARTIFICIAL TEAR (DEXT 40-HPM) OPHT
21274	NAFCILLIN 2 GRAM/100 ML IN DEXTROSE(ISO-OSMOTIC) INTRAVENOUS PIGGYBACK
61460	SUMATRIPTAN SUCCINATE ORAL
100338	FOLIC ACID-INOSITOL 200 MCG-2,000 MG ORAL POWDER PACKET
58119	POTASSIUM & SODIUM PHOSPHATES ORAL
88704	EMOLLIENT COMBINATION NO.47 TOPICAL CREAM
81335	LUVOX CR ORAL
97353	MEGA MULTIVITAMIN FOR MEN ORAL
93794	BD ULTRA-FINE NANO PEN NEEDLES 32 X 5/32"
52613	LACTREX TOP
80541	ALISKIREN-HYDROCHLOROTHIAZIDE 300 MG-25 MG TAB
16504	SELENIUM 100 MCG TABLET
46580	DALMANE ORAL
55284	NATURAL VITAMIN E ORAL
43649	BONIVA ORAL
629	MANNITOL 25 % INTRAVENOUS SOLUTION
15316	AMOXICILLIN 125 MG/5 ML ORAL SUSP
40742	ACIDOPHOLUS ORAL
65754	LOW-OGESTREL (28) ORAL
112457	NALTREXONE 8 MG-BUPROPION 90 MG TABLET,EXTENDED RELEASE
13974	LIOTHYRONINE 50 MCG TAB
81768	CALCIUM CARBONATE (BULK) 100 % POWDER
37963	LUTEIN 20 MG CAPSULE
98820	DOCOSAHEXANOIC ACID 300 MG CAPSULE
62118	TESSALON PERLES ORAL
49618	FOLTX ORAL
15753	AZITHROMYCIN 100 MG/5 ML ORAL SUSPENSION
4826	ALCOHOL PADS
58626	PROCYCLIDINE ORAL
97905	AZILSARTAN MEDOXOMIL ORAL
103204	XTANDI 40 MG CAPSULE
110727	MAGNESIUM (OXIDE/AA CHELATE) ORAL
76238	QUETIAPINE ER 400 MG 24 HR TAB
46606	DANTROLENE ORAL
42263	ASCORBIC ACID ORAL
44366	CAPSICUM (CAYENNE) ORAL
44000	CABERGOLINE ORAL
85126	DEGARELIX 120 MG SUB-Q SOLN
15067	FLUCONAZOLE IN DEXTROSE (ISO-OSMOTIC) 400 MG/200 ML IV PIGGY BACK
30983	RISPERIDONE MICROSPHERES 37.5 MG/2 ML IM SYRINGE
13509	NEORAL 100 MG CAP
79086	VITAL-D RX ORAL
19653	NOREPINEPHRINE BITARTRATE 1 MG/ML INTRAVENOUS SOLUTION
1918	MAGNESIUM ASPARTATE HCL 61 MG (615 MG) TABLET,DELAYED RELEASE
13459	METHSCOPOLAMINE 2.5 MG TABLET
61427	SULFAZINE ORAL
103278	COMPOUNDING VEHICLE SYRUP NO.13 (BULK)
41099	ALAMAG ORAL
11162	CEFEPIME 2 GRAM INTRAVENOUS SOLUTION
27425	MONONESSA (28) 0.25 MG-35 MCG TABLET
86269	EMOLLIENT COMBINATION NO.43 TOPICAL CREAM
47692	DOXYCYCLINE CALCIUM ORAL
11502	BENZOYL PEROXIDE 10 % TOPICAL GEL
4021	FLUTICASONE 0.05 % TOPICAL CREAM
97194	ALCAFTADINE 0.25 % EYE DROPS
76221	HYDROMORPHONE (PF) 2 MG/ML INJECTION SOLUTION
93762	ZYCLARA TOP
100912	IPRATROPIUM-ALBUTEROL 20 MCG-100 MCG/ACTUATION AEROSOL INHALER
54499	MIRCETTE ORAL
5431	TRIFLUOPERAZINE 5 MG TABLET
48036	ECHINACEA ORAL
38980	PNV COMB #2-IRON-FA-OMEGA 3 29 MG-1 MG-250 MG ORAL COMBO PACK
111552	FLU VACCINE QS 2014-15(36 MOS+)(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SUSP
4978	POTASSIUM CHLORIDE 25 MEQ ORAL PACKET
10844	DESIPRAMINE 50 MG TABLET
30128	MILK THISTLE 300 MG CAP
2714	THEOPHYLLINE ER 100 MG TABLET,EXTENDED RELEASE,12 HR
50782	HERBAL DRUGS MISC
47353	DIHYDROERGOTAMINE INJ
107573	LORCASERIN 10 MG TABLET
81860	CIMZIA SUBQ
66115	MINOCYCLINE ER 90 MG 24 HR TAB
92665	PRAMIPEXOLE ER 4.5 MG TABLET,EXTENDED RELEASE 24 HR
400043	FUROSEMIDE INFUSION
41568	AMIKACIN IV
100675	VASOPRESSIN 50 UNIT/250 ML (0.2 UNIT/ML) IN DEXTROSE 5 % INTRAVENOUS
14339	AZITHROMYCIN 500 MG INTRAVENOUS SOLUTION
7303	ALPHA-D-GALACTOSIDASE TAB
103361	VICODIN ES 7.5 MG-300 MG TABLET
90686	BRILINTA ORAL
76188	FREESTYLE LITE METER KIT
400503	BORTEZOMIB INJECTION
28575	TRIAMCINOLONE ACETONIDE 0.05 % TOPICAL OINTMENT
6008	PILOCARPINE 4 % EYE GEL
15073	CHLOROTHIAZIDE SODIUM 500 MG IV SOLUTION
44041	CAL-MAG ORAL
102174	VITAMIN D3-RED WINE-RESVERATROL-MALTODEXTRIN 5,000 UNIT-200 MG CAPSULE
10514	TORSEMIDE 100 MG TABLET
6477	IMMUNE GLOBULIN (HUMAN) (IGG) 10 % IV
87430	ACIDOPHILUS-B.BIFIDUM-B.LONGUM 240 MG (3 BILLION CELL) CAP
65881	YAZ 28 ORAL
104462	LOTEMAX 0.5 % EYE GEL DROPS
10750	DESONIDE 0.05 % TOPICAL OINTMENT
76132	ROTIGOTINE 2 MG/24 HOUR TRANSDERM 24 HR PATCH
50785	HERBAL DRUGS ORAL
28105	ZOLEDRONIC ACID 4 MG/5 ML IV
87426	BIOTIN-SILICON DIOXIDE-L-CYSTEINE 5,000 MCG-100 MG-50 MG TABLET
92235	TESTOSTERONE 2 MG/24 HOUR TRANSDERM 24 HR PATCH
61759	SYMLIN SUBQ
58771	PROSCAR ORAL
10766	FERROUS FUMARATE ER 55  MG (18 MG IRON) TABLET,EXTENDED RELEASE
109283	OLYSIO 150 MG CAPSULE
37112	BD INSULIN PEN NEEDLE UF MINI 31 X 3/16"
51093	HYDROCODONE CP ORAL
56370	ONE-A-DAY CALCIUM PLUS ORAL
63627	VALSARTAN-HYDROCHLOROTHIAZIDE ORAL
55504	NEULASTA SUBQ
19860	GENTAMICIN 0.1 % TOPICAL OINTMENT
56154	NYSTATIN (BULK) MISC
62124	TESTOSTERONE BUCL
74145	MORPHINE ER 60 MG CAP, PELLETS
90964	BENEFIBER (WHEAT DEXTRIN) ORAL
42233	ASCENSIA BRIO MISC
83364	CEFEPIME 2 GRAM/100 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK
1729	ATOVAQUONE-PROGUANIL 62.5 MG-25 MG TAB
43654	BOOST DIABETIC ORAL
79051	IPRATROPIUM-ALBUTEROL INHL
96879	DENOSUMAB 120 MG/1.7 ML (70 MG/ML) SUB-Q
65575	HEPARIN (PORCINE) 25,000 UNIT/500 ML (50 UNIT/ML) IN DEXTROSE 5 % IV
43160	BENADRYL INJ
42339	ASPIRIN-HYDROCODONE ORAL
96686	ATELVIA ORAL
9322	PIMOZIDE 1 MG TABLET
12966	HYDROCORTISONE 0.25 % TOPICAL CREAM
102728	BUPROPION HCL XL 450 MG 24 HR TABLET, EXTENDED RELEASE
97493	MULTIVITAMIN-FOLIC ACID-ZINC ASCORBATE 200 MCG-15 MG CAPSULE
3931	CHLORPROMAZINE 100 MG TABLET
13806	ISONIAZID 100 MG TAB
73096	LEVETIRACETAM 500 MG/5 ML IV
45152	CHLOROTHIAZIDE ORAL
48548	ESCITALOPRAM ORAL
3986	METHYLPHENIDATE 20 MG TABLET
94070	MACULAR VITAMIN ORAL
45755	COLESTIPOL ORAL
100863	COCONUT OIL 1,000 MG CAPSULE
43905	BUMEX ORAL
30979	GERIATRIC MULTIVITAMIN-MIN TABLET
34979	SYNTHETIC CONJ ESTROGENS A 0.45 MG TAB
26708	ABILIFY 20 MG TABLET
2311	FLUPHENAZINE 2.5 MG TABLET
85163	DEXAMETHASONE 1.5 MG (21 TABS) TABLETS IN A DOSE PACK
105212	CRANBERRY PLUS VITAMIN C ORAL
63880	VICODIN ES ORAL
37764	GALANTAMINE ER 24 MG 24 HR CAPSULE,EXTENDED RELEASE
97760	CALCIUM CARBONATE-VITAMIN D3 600 MG (1,500 MG)-500 UNIT CAPSULE
44070	CALCARB 600 WITH VITAMIN D ORAL
105183	APIXABAN ORAL
50210	GLUCOSAM-CONDROITIN-GA GLYCN-C ORAL
25742	LORAZEPAM 2 MG/ML INJECTION SYRINGE
45217	CHLORTHALIDONE ORAL
49943	GEMCITABINE IV
61236	STOOL SOFTENER PLUS LAXATIVE ORAL
109686	LOMEDIA 24 FE ORAL
82163	CRAN-VITC-D MANNOSE-INULN-BROM ORAL
11771	BETIMOL 0.5 % EYE DROPS
9049	METHOTREXATE POWDER
25558	PSYLLIUM SEED (WITH DEXTROSE) ORAL POWDER
86380	FISH, BORAGE, FLAXSEED OILS-OMEGA 3,6,9 CB #1 400 MG-400 MG-400 MG CAP
19361	ESTRADIOL-NORETHINDRONE 0.05 MG-0.14 MG/24 HR SEMIWKLY TRANSDERM PATCH
9867	BLOOD PRESSURE MONITOR KIT
99968	ZOLPIDEM 3.5 MG SUBLINGUAL TABLET
591	CAFFEINE 200 MG TABLET
